5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,2.49968,3.48762,3.95209,4.20624,4.36277,4.46793,4.54319,4.59963,4.64349,4.67852,4.70712,4.73091,4.751,4.76817,4.78301,4.79595,4.80734,4.81742,4.82642,4.83448,4.84174,4.84832,4.8543,4.85975,4.86475,4.86933,4.87356,4.87746,4.88107,4.88442,4.88754,4.89044,4.89315,4.89569,4.89806,4.90028,4.90237,4.90434,4.90619,4.90793,4.90958,4.91113,4.9126,4.91399,4.9153,4.91655,4.91774,4.91886,4.91993,4.92094,4.9219,4.92282,4.9237,4.92453,4.92532,4.92608,4.9268,4.92749,4.92815,4.92878,4.92938,4.92995,4.9305,4.93102,4.93152,4.932,4.93246,4.9329,4.93332,4.93372,4.93411,4.93448,4.93483,4.93517,4.93549,4.9358,4.9361,4.93639,4.93666,4.93692,4.93717,4.93741,4.93765,4.93787,4.93808,4.93828,4.93847,4.93866,4.93884,4.93901,4.93917,4.93933,4.93948,4.93962,4.93975,4.93988,4.94001,4.94013,4.94024,4.94035,4.94045,4.94054,4.94064,4.94072,4.94081,4.94088,4.94096,4.94103,4.94109,4.94116,4.94121,4.94127,4.94132,4.94136,4.94141,4.94145,4.94148,4.94151,4.94154,4.94157,4.94159,4.94161,4.94163,4.94164,4.94165,4.94165,4.94166,4.94166,4.94165,4.94165,4.94164,4.94163,4.94161,4.94159,4.94157,4.94154,4.94151,4.94148,4.94145,4.94141,4.94136,4.94132,4.94127,4.94121,4.94116,4.94109,4.94103,4.94096,4.94088,4.94081,4.94072,4.94064,4.94054,4.94045,4.94035,4.94024,4.94013,4.94001,4.93988,4.93975,4.93962,4.93948,4.93933,4.93917,4.93901,4.93884,4.93866,4.93847,4.93828,4.93808,4.93787,4.93765,4.93741,4.93717,4.93692,4.93666,4.93639,4.9361,4.9358,4.93549,4.93517,4.93483,4.93448,4.93411,4.93372,4.93332,4.9329,4.93246,4.932,4.93152,4.93102,4.9305,4.92995,4.92938,4.92878,4.92815,4.92749,4.9268,4.92608,4.92532,4.92453,4.9237,4.92282,4.9219,4.92094,4.91993,4.91886,4.91774,4.91655,4.9153,4.91399,4.9126,4.91113,4.90958,4.90793,4.90619,4.90434,4.90237,4.90028,4.89806,4.89569,4.89315,4.89044,4.88754,4.88442,4.88107,4.87746,4.87356,4.86933,4.86475,4.85975,4.8543,4.84832,4.84174,4.83448,4.82642,4.81742,4.80734,4.79595,4.78301,4.76817,4.751,4.73091,4.70712,4.67852,4.64349,4.59963,4.54319,4.46793,4.36277,4.20624,3.95209,3.48762,2.49968,0
0,1.5111,2.49872,3.11451,3.51011,3.7769,3.96576,4.1052,4.21185,4.29579,4.36345,4.41907,4.46554,4.50491,4.53867,4.56791,4.59347,4.61598,4.63594,4.65376,4.66976,4.68418,4.69724,4.70912,4.71997,4.7299,4.73903,4.74744,4.75521,4.76241,4.76908,4.77529,4.78108,4.78648,4.79154,4.79627,4.80071,4.80487,4.80879,4.81248,4.81596,4.81925,4.82235,4.82528,4.82805,4.83068,4.83317,4.83554,4.83778,4.83991,4.84194,4.84386,4.8457,4.84744,4.8491,4.85069,4.8522,4.85364,4.85502,4.85633,4.85759,4.85878,4.85993,4.86102,4.86207,4.86307,4.86403,4.86495,4.86582,4.86666,4.86747,4.86824,4.86898,4.86968,4.87036,4.87101,4.87163,4.87222,4.8728,4.87334,4.87387,4.87437,4.87485,4.87531,4.87575,4.87617,4.87658,4.87697,4.87734,4.87769,4.87803,4.87836,4.87867,4.87897,4.87925,4.87952,4.87978,4.88003,4.88027,4.88049,4.8807,4.88091,4.8811,4.88129,4.88146,4.88163,4.88178,4.88193,4.88207,4.8822,4.88232,4.88244,4.88255,4.88265,4.88274,4.88283,4.8829,4.88298,4.88304,4.8831,4.88315,4.88319,4.88323,4.88326,4.88329,4.88331,4.88332,4.88333,4.88333,4.88332,4.88331,4.88329,4.88326,4.88323,4.88319,4.88315,4.8831,4.88304,4.88298,4.8829,4.88283,4.88274,4.88265,4.88255,4.88244,4.88232,4.8822,4.88207,4.88193,4.88178,4.88163,4.88146,4.88129,4.8811,4.88091,4.8807,4.88049,4.88027,4.88003,4.87978,4.87952,4.87925,4.87897,4.87867,4.87836,4.87803,4.87769,4.87734,4.87697,4.87658,4.87617,4.87575,4.87531,4.87485,4.87437,4.87387,4.87334,4.8728,4.87222,4.87163,4.87101,4.87036,4.86968,4.86898,4.86824,4.86747,4.86666,4.86582,4.86495,4.86403,4.86307,4.86207,4.86102,4.85993,4.85878,4.85759,4.85633,4.85502,4.85364,4.8522,4.85069,4.8491,4.84744,4.8457,4.84386,4.84194,4.83991,4.83778,4.83554,4.83317,4.83068,4.82805,4.82528,4.82235,4.81925,4.81596,4.81248,4.80879,4.80487,4.80071,4.79627,4.79154,4.78648,4.78108,4.77529,4.76908,4.76241,4.75521,4.74744,4.73903,4.7299,4.71997,4.70912,4.69724,4.68418,4.66976,4.65376,4.63594,4.61598,4.59347,4.56791,4.53867,4.50491,4.46554,4.41907,4.36345,4.29579,4.21185,4.1052,3.96576,3.7769,3.51011,3.11451,2.49872,1.5111,0
0,1.04598,1.88165,2.49712,2.94277,3.26899,3.513,3.70002,3.84677,3.96439,4.06044,4.14016,4.20726,4.26444,4.31369,4.3565,4.39403,4.42717,4.45662,4.48295,4.50661,4.52797,4.54735,4.56498,4.5811,4.59587,4.60945,4.62197,4.63354,4.64426,4.65422,4.66348,4.67211,4.68018,4.68772,4.69478,4.70141,4.70763,4.71349,4.719,4.7242,4.72911,4.73374,4.73813,4.74228,4.74621,4.74993,4.75347,4.75682,4.76001,4.76304,4.76592,4.76867,4.77128,4.77377,4.77614,4.7784,4.78056,4.78262,4.78459,4.78646,4.78826,4.78997,4.79161,4.79318,4.79468,4.79612,4.79749,4.7988,4.80006,4.80126,4.80242,4.80352,4.80458,4.80559,4.80657,4.8075,4.80839,4.80924,4.81006,4.81085,4.8116,4.81232,4.81301,4.81367,4.8143,4.81491,4.81549,4.81605,4.81658,4.81709,4.81757,4.81804,4.81849,4.81891,4.81932,4.81971,4.82008,4.82043,4.82077,4.82109,4.8214,4.82169,4.82196,4.82223,4.82247,4.82271,4.82293,4.82314,4.82334,4.82352,4.82369,4.82385,4.824,4.82414,4.82427,4.82439,4.8245,4.82459,4.82468,4.82476,4.82482,4.82488,4.82493,4.82497,4.82499,4.82501,4.82502,4.82502,4.82501,4.82499,4.82497,4.82493,4.82488,4.82482,4.82476,4.82468,4.82459,4.8245,4.82439,4.82427,4.82414,4.824,4.82385,4.82369,4.82352,4.82334,4.82314,4.82293,4.82271,4.82247,4.82223,4.82196,4.82169,4.8214,4.82109,4.82077,4.82043,4.82008,4.81971,4.81932,4.81891,4.81849,4.81804,4.81757,4.81709,4.81658,4.81605,4.81549,4.81491,4.8143,4.81367,4.81301,4.81232,4.8116,4.81085,4.81006,4.80924,4.80839,4.8075,4.80657,4.80559,4.80458,4.80352,4.80242,4.80126,4.80006,4.7988,4.79749,4.79612,4.79468,4.79318,4.79161,4.78997,4.78826,4.78646,4.78459,4.78262,4.78056,4.7784,4.77614,4.77377,4.77128,4.76867,4.76592,4.76304,4.76001,4.75682,4.75347,4.74993,4.74621,4.74228,4.73813,4.73374,4.72911,4.7242,4.719,4.71349,4.70763,4.70141,4.69478,4.68772,4.68018,4.67211,4.66348,4.65422,4.64426,4.63354,4.62197,4.60945,4.59587,4.5811,4.56498,4.54735,4.52797,4.50661,4.48295,4.45662,4.42717,4.39403,4.3565,4.31369,4.26444,4.20726,4.14016,4.06044,3.96439,3.84677,3.70002,3.513,3.26899,2.94277,2.49712,1.88165,1.04598,0
0,0.791195,1.48477,2.04954,2.49488,2.84327,3.11722,3.33511,3.51082,3.65456,3.77376,3.87387,3.95891,4.03191,4.09515,4.15038,4.19899,4.24205,4.28042,4.3148,4.34576,4.37377,4.3992,4.42238,4.44358,4.46304,4.48094,4.49746,4.51274,4.5269,4.54006,4.55231,4.56373,4.5744,4.58438,4.59374,4.60252,4.61077,4.61854,4.62585,4.63275,4.63926,4.64541,4.65123,4.65673,4.66195,4.6669,4.67159,4.67605,4.68029,4.68431,4.68814,4.69179,4.69526,4.69857,4.70172,4.70473,4.7076,4.71033,4.71295,4.71545,4.71783,4.72011,4.72229,4.72438,4.72637,4.72828,4.73011,4.73186,4.73353,4.73513,4.73667,4.73814,4.73955,4.74089,4.74219,4.74342,4.74461,4.74575,4.74684,4.74788,4.74888,4.74984,4.75076,4.75164,4.75248,4.75329,4.75406,4.7548,4.75551,4.75619,4.75684,4.75746,4.75805,4.75862,4.75916,4.75968,4.76017,4.76064,4.76109,4.76152,4.76193,4.76231,4.76268,4.76303,4.76336,4.76367,4.76397,4.76425,4.76451,4.76475,4.76498,4.7652,4.7654,4.76558,4.76575,4.76591,4.76605,4.76618,4.7663,4.7664,4.76649,4.76657,4.76663,4.76668,4.76672,4.76674,4.76676,4.76676,4.76674,4.76672,4.76668,4.76663,4.76657,4.76649,4.7664,4.7663,4.76618,4.76605,4.76591,4.76575,4.76558,4.7654,4.7652,4.76498,4.76475,4.76451,4.76425,4.76397,4.76367,4.76336,4.76303,4.76268,4.76231,4.76193,4.76152,4.76109,4.76064,4.76017,4.75968,4.75916,4.75862,4.75805,4.75746,4.75684,4.75619,4.75551,4.7548,4.75406,4.75329,4.75248,4.75164,4.75076,4.74984,4.74888,4.74788,4.74684,4.74575,4.74461,4.74342,4.74219,4.74089,4.73955,4.73814,4.73667,4.73513,4.73353,4.73186,4.73011,4.72828,4.72637,4.72438,4.72229,4.72011,4.71783,4.71545,4.71295,4.71033,4.7076,4.70473,4.70172,4.69857,4.69526,4.69179,4.68814,4.68431,4.68029,4.67605,4.67159,4.6669,4.66195,4.65673,4.65123,4.64541,4.63926,4.63275,4.62585,4.61854,4.61077,4.60252,4.59374,4.58438,4.5744,4.56373,4.55231,4.54006,4.5269,4.51274,4.49746,4.48094,4.46304,4.44358,4.42238,4.3992,4.37377,4.34576,4.3148,4.28042,4.24205,4.19899,4.15038,4.09515,4.03191,3.95891,3.87387,3.77376,3.65456,3.51082,3.33511,3.11722,2.84327,2.49488,2.04954,1.48477,0.791195,0
0,0.634029,1.21669,1.72141,2.14392,2.492,2.77752,3.01238,3.20686,3.36927,3.50618,3.62265,3.72262,3.80915,3.88461,3.9509,4.0095,4.06162,4.10822,4.15009,4.18789,4.22214,4.25331,4.28176,4.30783,4.33177,4.35383,4.3742,4.39306,4.41055,4.42682,4.44197,4.45611,4.46932,4.4817,4.49329,4.50418,4.51442,4.52405,4.53313,4.5417,4.54978,4.55742,4.56465,4.5715,4.57799,4.58414,4.58998,4.59552,4.60079,4.6058,4.61057,4.6151,4.61943,4.62354,4.62747,4.63121,4.63479,4.6382,4.64146,4.64457,4.64754,4.65038,4.6531,4.6557,4.65818,4.66056,4.66284,4.66501,4.6671,4.6691,4.67101,4.67284,4.6746,4.67628,4.67789,4.67944,4.68092,4.68233,4.68369,4.68499,4.68624,4.68744,4.68858,4.68968,4.69073,4.69174,4.6927,4.69363,4.69451,4.69536,4.69617,4.69694,4.69768,4.69839,4.69906,4.69971,4.70033,4.70091,4.70147,4.70201,4.70251,4.703,4.70346,4.70389,4.7043,4.70469,4.70506,4.70541,4.70573,4.70604,4.70633,4.7066,4.70684,4.70708,4.70729,4.70748,4.70766,4.70782,4.70797,4.7081,4.70821,4.7083,4.70838,4.70844,4.70849,4.70852,4.70854,4.70854,4.70852,4.70849,4.70844,4.70838,4.7083,4.70821,4.7081,4.70797,4.70782,4.70766,4.70748,4.70729,4.70708,4.70684,4.7066,4.70633,4.70604,4.70573,4.70541,4.70506,4.70469,4.7043,4.70389,4.70346,4.703,4.70251,4.70201,4.70147,4.70091,4.70033,4.69971,4.69906,4.69839,4.69768,4.69694,4.69617,4.69536,4.69451,4.69363,4.6927,4.69174,4.69073,4.68968,4.68858,4.68744,4.68624,4.68499,4.68369,4.68233,4.68092,4.67944,4.67789,4.67628,4.6746,4.67284,4.67101,4.6691,4.6671,4.66501,4.66284,4.66056,4.65818,4.6557,4.6531,4.65038,4.64754,4.64457,4.64146,4.6382,4.63479,4.63121,4.62747,4.62354,4.61943,4.6151,4.61057,4.6058,4.60079,4.59552,4.58998,4.58414,4.57799,4.5715,4.56465,4.55742,4.54978,4.5417,4.53313,4.52405,4.51442,4.50418,4.49329,4.4817,4.46932,4.45611,4.44197,4.42682,4.41055,4.39306,4.3742,4.35383,4.33177,4.30783,4.28176,4.25331,4.22214,4.18789,4.15009,4.10822,4.06162,4.0095,3.9509,3.88461,3.80915,3.72262,3.62265,3.50618,3.36927,3.20686,3.01238,2.77752,2.492,2.14392,1.72141,1.21669,0.634029,0
0,0.528229,1.02656,1.47548,1.86742,2.20328,2.48849,2.73004,2.93495,3.10951,3.25904,3.38794,3.49978,3.59745,3.68326,3.75911,3.82651,3.88672,3.94076,3.98947,4.03356,4.07362,4.11015,4.14355,4.17421,4.20241,4.22842,4.25247,4.27476,4.29546,4.31471,4.33267,4.34943,4.36511,4.3798,4.39358,4.40652,4.41869,4.43015,4.44095,4.45115,4.46077,4.46988,4.47849,4.48665,4.49438,4.50172,4.50868,4.5153,4.52158,4.52756,4.53325,4.53867,4.54383,4.54874,4.55343,4.5579,4.56217,4.56625,4.57014,4.57386,4.57741,4.58081,4.58405,4.58716,4.59013,4.59297,4.59569,4.5983,4.60079,4.60318,4.60547,4.60766,4.60976,4.61177,4.6137,4.61555,4.61732,4.61902,4.62064,4.6222,4.62369,4.62512,4.62649,4.62781,4.62906,4.63027,4.63142,4.63253,4.63359,4.6346,4.63557,4.6365,4.63738,4.63823,4.63904,4.63981,4.64055,4.64125,4.64192,4.64256,4.64317,4.64375,4.6443,4.64482,4.64531,4.64578,4.64622,4.64663,4.64702,4.64739,4.64774,4.64806,4.64835,4.64863,4.64889,4.64912,4.64933,4.64953,4.6497,4.64985,4.64999,4.6501,4.65019,4.65027,4.65033,4.65036,4.65038,4.65038,4.65036,4.65033,4.65027,4.65019,4.6501,4.64999,4.64985,4.6497,4.64953,4.64933,4.64912,4.64889,4.64863,4.64835,4.64806,4.64774,4.64739,4.64702,4.64663,4.64622,4.64578,4.64531,4.64482,4.6443,4.64375,4.64317,4.64256,4.64192,4.64125,4.64055,4.63981,4.63904,4.63823,4.63738,4.6365,4.63557,4.6346,4.63359,4.63253,4.63142,4.63027,4.62906,4.62781,4.62649,4.62512,4.62369,4.6222,4.62064,4.61902,4.61732,4.61555,4.6137,4.61177,4.60976,4.60766,4.60547,4.60318,4.60079,4.5983,4.59569,4.59297,4.59013,4.58716,4.58405,4.58081,4.57741,4.57386,4.57014,4.56625,4.56217,4.5579,4.55343,4.54874,4.54383,4.53867,4.53325,4.52756,4.52158,4.5153,4.50868,4.50172,4.49438,4.48665,4.47849,4.46988,4.46077,4.45115,4.44095,4.43015,4.41869,4.40652,4.39358,4.3798,4.36511,4.34943,4.33267,4.31471,4.29546,4.27476,4.25247,4.22842,4.20241,4.17421,4.14355,4.11015,4.07362,4.03356,3.98947,3.94076,3.88672,3.82651,3.75911,3.68326,3.59745,3.49978,3.38794,3.25904,3.10951,2.93495,2.73004,2.48849,2.20328,1.86742,1.47548,1.02656,0.528229,0
0,0.452329,0.885836,1.28654,1.64698,1.96524,2.24311,2.48434,2.69341,2.87477,3.03253,3.17029,3.29113,3.39761,3.4919,3.57577,3.65073,3.718,3.77863,3.83348,3.88328,3.92865,3.97011,4.00812,4.04305,4.07525,4.10499,4.13252,4.15807,4.18182,4.20394,4.22458,4.24386,4.26192,4.27884,4.29472,4.30965,4.3237,4.33693,4.34941,4.36119,4.37232,4.38285,4.39282,4.40226,4.41121,4.4197,4.42777,4.43543,4.44272,4.44964,4.45624,4.46252,4.4685,4.47421,4.47965,4.48484,4.48979,4.49452,4.49903,4.50335,4.50747,4.51142,4.51519,4.5188,4.52225,4.52555,4.52871,4.53174,4.53464,4.53741,4.54007,4.54262,4.54506,4.5474,4.54964,4.55179,4.55384,4.55582,4.55771,4.55952,4.56125,4.56292,4.56451,4.56604,4.5675,4.5689,4.57025,4.57153,4.57276,4.57394,4.57507,4.57614,4.57718,4.57816,4.5791,4.58,4.58086,4.58168,4.58246,4.5832,4.58391,4.58458,4.58522,4.58582,4.5864,4.58694,4.58745,4.58794,4.58839,4.58882,4.58922,4.58959,4.58994,4.59026,4.59056,4.59083,4.59108,4.59131,4.59151,4.59168,4.59184,4.59197,4.59208,4.59217,4.59224,4.59228,4.5923,4.5923,4.59228,4.59224,4.59217,4.59208,4.59197,4.59184,4.59168,4.59151,4.59131,4.59108,4.59083,4.59056,4.59026,4.58994,4.58959,4.58922,4.58882,4.58839,4.58794,4.58745,4.58694,4.5864,4.58582,4.58522,4.58458,4.58391,4.5832,4.58246,4.58168,4.58086,4.58,4.5791,4.57816,4.57718,4.57614,4.57507,4.57394,4.57276,4.57153,4.57025,4.5689,4.5675,4.56604,4.56451,4.56292,4.56125,4.55952,4.55771,4.55582,4.55384,4.55179,4.54964,4.5474,4.54506,4.54262,4.54007,4.53741,4.53464,4.53174,4.52871,4.52555,4.52225,4.5188,4.51519,4.51142,4.50747,4.50335,4.49903,4.49452,4.48979,4.48484,4.47965,4.47421,4.4685,4.46252,4.45624,4.44964,4.44272,4.43543,4.42777,4.4197,4.41121,4.40226,4.39282,4.38285,4.37232,4.36119,4.34941,4.33693,4.3237,4.30965,4.29472,4.27884,4.26192,4.24386,4.22458,4.20394,4.18182,4.15807,4.13252,4.10499,4.07525,4.04305,4.00812,3.97011,3.92865,3.88328,3.83348,3.77863,3.718,3.65073,3.57577,3.4919,3.39761,3.29113,3.17029,3.03253,2.87477,2.69341,2.48434,2.24311,1.96524,1.64698,1.28654,0.885836,0.452329,0
0,0.395251,0.777916,1.13788,1.46871,1.76757,2.03438,2.27082,2.47957,2.66363,2.82603,2.96959,3.09683,3.20998,3.31095,3.40137,3.48264,3.55595,3.6223,3.68256,3.73745,3.7876,3.83356,3.87578,3.91466,3.95056,3.98378,4.01458,4.0432,4.06983,4.09467,4.11786,4.13956,4.15988,4.17894,4.19685,4.21369,4.22955,4.24449,4.25859,4.27191,4.2845,4.29642,4.3077,4.31839,4.32853,4.33815,4.34729,4.35598,4.36424,4.3721,4.37958,4.38671,4.3935,4.39998,4.40615,4.41205,4.41767,4.42304,4.42818,4.43308,4.43777,4.44225,4.44654,4.45064,4.45456,4.45832,4.46191,4.46536,4.46865,4.47181,4.47484,4.47773,4.48051,4.48317,4.48572,4.48817,4.49051,4.49275,4.4949,4.49697,4.49894,4.50084,4.50265,4.50439,4.50606,4.50765,4.50918,4.51064,4.51205,4.51339,4.51467,4.5159,4.51707,4.5182,4.51927,4.52029,4.52127,4.5222,4.52309,4.52394,4.52474,4.52551,4.52624,4.52693,4.52758,4.5282,4.52878,4.52934,4.52985,4.53034,4.5308,4.53122,4.53162,4.53198,4.53232,4.53263,4.53292,4.53317,4.5334,4.5336,4.53378,4.53393,4.53406,4.53416,4.53423,4.53428,4.53431,4.53431,4.53428,4.53423,4.53416,4.53406,4.53393,4.53378,4.5336,4.5334,4.53317,4.53292,4.53263,4.53232,4.53198,4.53162,4.53122,4.5308,4.53034,4.52985,4.52934,4.52878,4.5282,4.52758,4.52693,4.52624,4.52551,4.52474,4.52394,4.52309,4.5222,4.52127,4.52029,4.51927,4.5182,4.51707,4.5159,4.51467,4.51339,4.51205,4.51064,4.50918,4.50765,4.50606,4.50439,4.50265,4.50084,4.49894,4.49697,4.4949,4.49275,4.49051,4.48817,4.48572,4.48317,4.48051,4.47773,4.47484,4.47181,4.46865,4.46536,4.46191,4.45832,4.45456,4.45064,4.44654,4.44225,4.43777,4.43308,4.42818,4.42304,4.41767,4.41205,4.40615,4.39998,4.3935,4.38671,4.37958,4.3721,4.36424,4.35598,4.34729,4.33815,4.32853,4.31839,4.3077,4.29642,4.2845,4.27191,4.25859,4.24449,4.22955,4.21369,4.19685,4.17894,4.15988,4.13956,4.11786,4.09467,4.06983,4.0432,4.01458,3.98378,3.95056,3.91466,3.87578,3.83356,3.7876,3.73745,3.68256,3.6223,3.55595,3.48264,3.40137,3.31095,3.20998,3.09683,2.96959,2.82603,2.66363,2.47957,2.27082,2.03438,1.76757,1.46871,1.13788,0.777916,0.395251,0
0,0.350761,0.692698,1.01835,1.32243,1.60198,1.85601,2.08501,2.29042,2.47417,2.63839,2.78521,2.91665,3.03455,3.14056,3.23613,3.32254,3.40087,3.47209,3.53702,3.59637,3.65077,3.70075,3.74679,3.78928,3.82858,3.86502,3.89885,3.93033,3.95967,3.98706,4.01267,4.03665,4.05913,4.08024,4.10008,4.11875,4.13634,4.15293,4.1686,4.1834,4.1974,4.21065,4.22321,4.23511,4.24641,4.25713,4.26732,4.277,4.28621,4.29498,4.30333,4.31128,4.31886,4.32609,4.33299,4.33957,4.34586,4.35186,4.3576,4.36308,4.36832,4.37333,4.37812,4.38271,4.3871,4.3913,4.39532,4.39918,4.40287,4.4064,4.40979,4.41303,4.41614,4.41912,4.42197,4.42471,4.42733,4.42984,4.43225,4.43456,4.43678,4.4389,4.44093,4.44288,4.44475,4.44653,4.44825,4.44989,4.45146,4.45296,4.4544,4.45578,4.45709,4.45835,4.45955,4.4607,4.4618,4.46284,4.46384,4.46479,4.46569,4.46655,4.46736,4.46814,4.46887,4.46956,4.47022,4.47084,4.47142,4.47196,4.47248,4.47295,4.4734,4.47381,4.47419,4.47454,4.47485,4.47514,4.4754,4.47562,4.47582,4.47599,4.47613,4.47624,4.47633,4.47638,4.47641,4.47641,4.47638,4.47633,4.47624,4.47613,4.47599,4.47582,4.47562,4.4754,4.47514,4.47485,4.47454,4.47419,4.47381,4.4734,4.47295,4.47248,4.47196,4.47142,4.47084,4.47022,4.46956,4.46887,4.46814,4.46736,4.46655,4.46569,4.46479,4.46384,4.46284,4.4618,4.4607,4.45955,4.45835,4.45709,4.45578,4.4544,4.45296,4.45146,4.44989,4.44825,4.44653,4.44475,4.44288,4.44093,4.4389,4.43678,4.43456,4.43225,4.42984,4.42733,4.42471,4.42197,4.41912,4.41614,4.41303,4.40979,4.4064,4.40287,4.39918,4.39532,4.3913,4.3871,4.38271,4.37812,4.37333,4.36832,4.36308,4.3576,4.35186,4.34586,4.33957,4.33299,4.32609,4.31886,4.31128,4.30333,4.29498,4.28621,4.277,4.26732,4.25713,4.24641,4.23511,4.22321,4.21065,4.1974,4.1834,4.1686,4.15293,4.13634,4.11875,4.10008,4.08024,4.05913,4.03665,4.01267,3.98706,3.95967,3.93033,3.89885,3.86502,3.82858,3.78928,3.74679,3.70075,3.65077,3.59637,3.53702,3.47209,3.40087,3.32254,3.23613,3.14056,3.03455,2.91665,2.78521,2.63839,2.47417,2.29042,2.08501,1.85601,1.60198,1.32243,1.01835,0.692698,0.350761,0
